text,Joy,Hate,Love,Sorrow,Anxiety,Surprise,Anger,Expect
只是，若是纯粹为了某种宣传，为了炒作，为了破什么记录而非公平性的对待其它电影，我认为这是中国电影界的悲哀！,0,0,0,1,1,0,0,0
支持逐步提高并落实企业最低工资标准，建立企业职工工资正常增长和支付保障机制。,1,0,0,0,0,0,0,1
而一味口是心非的对你凶，对你从不妥协的我不会再让你为难。,0,0,0,0,1,0,0,0
我想用我就职演讲中所使用的最后一幅图片来结束我的文章。,0,0,0,0,0,0,0,1
作为明星，想秀想耍大牌有的是机会，何必选择“两会”？,0,1,0,0,1,0,0,0
这说明学生写假作文已经驾轻就熟、无所顾忌了，可谓到了“语不惊人死不休”的地步。,0,1,0,0,0,0,1,0
包括僧侣的诵经，几乎跟唱歌一样，讲究声音的圆润与放大。,0,0,1,0,0,0,0,0
我的领导那次心血来潮，到创作班来探望我们，顺便预定了请他算命。,0,0,1,0,0,0,0,1
但要是他真的没拿着，我也并不认为他的其他成绩就没有意义。,0,0,1,0,0,0,0,0
但在这个日新月异的时代，有的字号很年轻也荣升老字号了。,1,0,1,0,0,0,0,0
您１８岁的生日还有两天就要到了，哥哥给您买了一条您平时最喜欢的粉红色丝边围巾，可是哥哥不知道怎样才能送给远在天堂的您，哥哥好想亲手给您系在脖子上看着您开心的笑，好想听您最爱对我说的一句话“我的哥哥就是好”……可是这一切的一切因为地震我再也没有机会听到您那甜美的声音了。,0,0,0,1,0,0,0,0
所以，不求哗众取宠但也别默默无闻。,0,0,0,0,0,0,0,1
小蝶是个很开放的女孩子，她毫不顾忌周围的一切，在开始时，就很随意的坐在了距离他最近的地方，还把自己的盘子和他盘子里的内容不断的交换着，嘴里还不停的边吃边叫：“哥哥，给我放点糖蒜，再给我点青椒丝。,0,0,1,0,0,0,0,0
５……,0,0,0,1,0,0,0,0
我感到了压力！,0,0,0,0,1,0,0,0
２００８年，在中国发生了许多让人难忘的事情，有喜有悲，作为一个中国人，我们都在感慨：这一年对于中国来说太不易了。,0,0,0,0,1,0,0,0
如果你心存信念的话，总有一天会成功的。,1,0,1,0,0,0,0,0
每个人分工明确，又融成一个整体，整个计划拿来就可以进入实施阶段。,1,0,1,0,0,0,0,0
你说，朋友需要维系，我却不以为然。,0,0,0,0,1,0,1,0
那个女孩子也没有马上远离我，继续站在那儿看书。,0,0,0,1,0,0,0,0
不期望九百九十九朵玫瑰香满我的小屋，只求片言片语，字里行间温柔的感动即可，喜欢那种默契的美丽。,0,0,1,0,0,0,0,0
专程去看了梅花，却忽略了自家院子里的、视线之内的，漫山遍野的樱桃树。,0,0,0,1,0,0,0,0
老邓并不是在乎钱，虽然他的家并不富裕，也不是讨厌儿媳，儿媳看上去身体很健康，人也长得很漂亮。,0,0,1,0,0,0,0,0
在家时，我一说第二天要和嫂子一起去市里玩，（因为嫂子和我是同学而且念书时我们也是玩得最好的。,1,0,1,0,0,0,0,0
食堂做饭的那几位阿姨更好，知道我喜欢吃食堂的包子，一出锅，热腾腾的，食堂还没开门呢，就会给俺送到班级门口来，那待遇，比校长都牛！,1,0,1,0,0,0,0,0
她眼睛直勾勾的，听我一说勘太郎不是武士，马上又操纵牙口，象枯树枝一样的手臂抬向天空。,0,1,0,0,0,0,0,0
他与恩萧的女儿凯瑟琳相爱，但最终凯瑟琳嫁给了画眉田庄的林惇少爷。,0,0,0,1,0,0,1,0
牛爸爸每天只要趴在我肚子上就可以听到了，可我要等一个月一次的检查才听的到。,0,0,0,1,0,0,0,0
换言之，也就是说对杨教授实行了秋后算总账的家法。,0,0,0,0,1,0,0,0
我与来者的关系，是君子关系，之前他俩也来过我这里消费，今天的事可能是上帝在捉弄人，并非人的本意。,0,0,1,0,0,0,0,0
那么，请允许我关掉手机，关掉ＭＳＮ，关掉窗帘，关掉灯，关掉一切可以关掉的，只打开对这段爱情的回忆。,0,0,0,1,0,0,0,0
后来这里出名了，房价也上去了。,0,0,1,0,0,0,0,0
对多年来关心、关怀、爱护、支持、指导博协的各位领导、各位师长，同时对各位理事、各位会员的家人，表示最衷心的谢意和最良好的问候！,1,0,1,0,0,0,0,0
五月，我背着阳光行走,0,0,1,0,0,0,0,0
还是明明知道心爱的人已经移情别恋，却又不甘心被抛弃的事实，硬要去碰这个伤口，把自己弄得伤痕累累才甘愿？,0,0,0,1,1,0,0,0
尤其现在的孩子多是独生子女，他们从读小学、中学，考大学，一切都在父母的包办之下，甚至外出留洋都是顺从父母的意愿。,0,1,0,0,0,0,0,0
小周实在招呼周到，不停地叫我喝酒，真有点“将进酒，杯莫停”之意。,1,0,1,0,0,0,0,0
时间过得很快，但同时也过得很慢，有时候都弄不清到底是怎么一会事，这段时间坐公交车明显感觉到慢了，其实不是车慢，而是心跳得太快了，每次感觉时间很长了，咋还没到目的地，但一看时间才过了几分钟或十几分，以前每次坐车感觉车很快，没坐多长时间就到了，坐车上还想看看外面的风景瞎想一番了，可是现在的状态根本不允许，忽然有种感觉这是不是抑郁症的前兆呀。,0,0,0,1,1,0,0,0
生日那天，美丽的滑雪场上笑声连连，一对对情侣携手而来，他们和谐轻盈地划过，我羡慕至极。,0,0,1,0,0,0,0,0
我以后也不想再和他说我的不开心了，只要他不要不开心不要不舒服就行了。,0,0,1,0,0,0,0,0
关于瑜伽，有很多误解和被“时尚化”了的嫌疑，我也仅仅是从简单体位和呼吸上来初步体验，但我要负责任的说，瑜伽确实是好的，起码它是非常适合我自己练习的一种方式，原因在哪呢，以往不管参加任何体育锻炼，总是有意志上的奋争，要鼓动自己去坚持，也都没有坚持下来的，这个瑜伽，我头一次体会了想要去的感觉，去的时候心里是高兴和期盼的。,1,0,1,0,0,0,0,1
所以怎样花钱不多，新闻挺大，影响挺好也就成了老板们的追求目标。,0,0,0,0,0,0,0,1
我笑了，有两行泪从两颊划落，热烈滚烫。,1,0,1,0,0,0,0,0
这不能怪他们，正像一个医生曾经说过的话：我们每天面对那么多的病人，只能保持冷静，如果每次都紧张，精神会出问题的。,0,0,0,1,0,0,0,0
列车带着我，狂奔在原野的肩膀。,0,0,1,0,0,0,0,0
还是明知道不会成功，却还要全力以赴的到最后呢？,0,0,0,0,1,0,0,0
我飞快地拿起伞，光着脚丫，欢快地投入了我曾思念的雨中。,1,0,1,0,0,0,0,0
他不掩真情，率心而歌，就连幽会亦不加掩饰，而为小周后作词《菩萨蛮》“花明月暗笼轻雾，今朝好向郎边去。,0,0,1,0,0,0,0,0
她的脸上写满了忧伤。,0,0,0,1,1,0,0,0
其实有时我却很好奇他的职业、婚否、长相等等。,0,0,0,0,0,1,0,0
给爱一点时间,0,0,1,0,0,0,0,0
但是你却不允许我有一点的错误，哪怕说错一句话，你都会斥责我。,0,0,0,1,0,0,0,0
黯然从眼里自上而下，我看到腐朽在角落里自言自语。,0,0,0,1,0,0,0,0
有些事情一天比一天复杂，不是我这种头脑简单的人能考虑的，不能解决，就想要逃避，知道这样是自己的无能，但我能怎样，我无能为力。,0,0,0,1,1,0,0,0
清真寺旁边有一个新疆最有名的大巴扎（集市），当年改革开放正处初期，内地的农贸市场都羞羞答答的，而这里熙熙攘攘，物资丰富，许多蒙着面纱的妇女走来走去，极富异域风情。,0,0,1,0,0,0,0,0
曾经不止一次的想象，想象着你依偎着我，轻轻掐着我的脖子，听我假装的咳嗽；想象着我静静地梳理你的马尾，或者坏坏地弄乱你的波波头，听你柔柔的骂我讨厌；想象着每次你生气我哄你的时候，你会将眼睛望向别处，嘴角上扬，跳着从我身旁走过去，还不忘哼一声；想象着看你狼吞虎咽吃饭的样子，看你意犹未尽吮吸手指的傻样；想象着黑夜里给你讲鬼的故事，看你心里害怕却表面逞强的样子；想象着在暖暖的午后，闭着眼睛假装熟睡让你拿毛毛草瘙痒的感觉；想象着临睡前你将牛奶分我一半甜甜地分享；想象着每晚抱你上床像宝宝一样哄你，让你带着惬意的小酒窝悍然入睡……,1,0,1,0,0,0,0,1
在经济面前，这样的男人最容易和女人发生冲突。,0,0,0,0,1,0,0,0
也许这就是为什么人们如此的看重感情的负重的原因所在吧！,0,0,0,1,1,0,0,0
离开的那天，越来越近了。,0,0,0,1,0,0,0,0
秋天，我们穿了母女装的格子风衣，潇洒的走在路上，任意张扬、肆意欢笑。,1,0,1,0,0,0,0,0
早晨我还在睡，已听同行朋友的大声惊叫，起身推窗望去，近四十年未见的雪景让我感到上苍的恩赐。,0,0,1,0,0,1,0,0
我分明看到一丝丝的雨，像受伤情人的眼泪，不停地流淌。,0,0,0,0,1,0,0,0
为什么我不能坦然的面对你的感情？,0,0,0,1,1,0,0,0
因为这是没办法改变的事实，我们都该学着长大，抛弃那些本有的不切实际的想法，因为那些并不能让你的生活变得更加精彩，相反的，它会让你更加沉静在你自己的思想里，让你无法真正看清这个社会。,1,0,1,0,0,0,0,1
我想，如果真的能有来生，我就化作一棵江南柳吧，像这样静静地沐浴在江南的雨中，听和风低吟，赏人间美景，品三生别离。,0,0,1,0,0,0,0,1
打了电话道喜，近日抽个时间打算探望。,1,0,0,0,0,0,0,1
二十岁的我一无所有，我从来不自欺人，告诉自己，学会不是自己的东西不要去多想，直面现实，哪怕是惨淡的人生。,0,0,0,0,1,0,0,0
时光穿梭，我和你意外地在路上相遇，陌生而熟悉。,1,0,0,0,1,0,0,0
于是闽南人重男轻女的思想也就这么一代代的传了下来，本以为到我们这个新世纪，加上我们这群受到新时代教育的年轻人，应该是越来越淡化这种重男轻女的思想了。,0,0,0,0,0,0,0,1
历史的浪涛比我们所经历的还要汹涌，只是你离它越远，它就显得越平缓。,0,0,1,0,0,0,0,0
说来也巧，第二天上午我们在前山上头铲地，因为那里地势高，相对落雨少，雨水流到低处，存水少，渗的快，比较好铲一些。,1,0,0,0,0,0,0,0
艺高人胆大，反正我佩服他。,0,0,1,0,0,0,0,0
可这次奥运火炬的传递却彻底点燃了泉州人的热情，满大街小巷都能看到国旗的飘扬，好多人脸上都贴着国旗。,1,0,0,0,0,0,0,0
不是因为他雄厚的资本，也不是因为他头上的光环。,1,0,1,0,0,0,0,0
其实微的问题应该是婚姻中的普遍现象，放眼望去，我们会发现不少人有着同样的困惑：我们当初灿烂如烟花的感情，突然迈进婚姻，走着走着，却发觉两个人开始朝着不同的方向走去；相处久了，激情显然已不再如往日恋爱时那么甜蜜，那么确保婚姻幸福的秘诀到底是什么呢？,0,0,0,1,1,0,0,0
这不是我想要的，可我又不知道该如何去冲开它。,0,0,0,0,1,0,0,0
但作为一个从小生活在农村里面的我，我的确是看到了中国改革了，貌似上农村政策倾斜了不少，好多农民富裕了。,1,0,0,0,0,0,0,0
有人喜在每个细节上尽善尽美，以期从每个繁琐细小的程序里感受一点小小的情趣，也算是各花入各眼，只要相信便是足够。,0,0,1,0,0,0,0,0
然后，又一次陷入了幻想：那些不规则的雪花，固执地从天而降，掠过城市的肩膀，飞过冰冷的楼群，划过我厚厚的冬装，晶莹地落在那片小小的心池上，打湿一片过往。,0,0,0,1,0,0,0,0
跟朋友聊天，很好奇他每天晚上都在忙碌些什么。,0,0,0,0,0,1,0,1
依然会抽空看望大家，仅这里告一段落。,0,0,1,0,0,0,0,0
有人试算过，如果日本人能像过去一样喜欢吃大米的话，日本粮食的自给率将提升到９０％，因为日本是盛产大米的国家。,0,0,1,0,0,0,0,0
忽然很想说些什么，可是说什么又对谁说呢？,0,0,0,1,1,0,0,0
昨夜有梦，梦里有一个男生对我很好，我不知道他是谁，我也看不清他的脸，但是他非常疼爱我。,0,0,1,0,0,0,0,0
前一段给她买了小雪人，她只兴奋了一会，发现孩子对于玩具的热忱程度，跟女人对衣服是一样的，来的快走的也快，这不，又要考虑给她买新的了，还有即将来临的她的生日，还有春节，礼物也满天飞了。,0,0,0,0,1,0,0,1
我们的相识，是上天赐予的缘分，是爱的奇迹，即使在生死的边缘徘徊，也要永远在一起。,0,0,1,0,0,0,0,0
情感的路太长。,0,0,0,1,1,0,0,0
第一次重逢——八年后我们相约去看电影，我如约赶到约定的碰面地点，见你还没有来，拿出手机却看到你的短信“我在电影院等你”，心想着有些莫名……,1,0,1,0,0,0,0,0
似乎那样万籁无声中，突然让所有睡觉的人听到他们的惊天哀号，才能显现出他们是多么悲愤之情，让人体会到他们的吵架是多么的激烈，多么的精彩。,0,0,0,0,0,0,1,0
旧金山的圣火传递四月九日下午胜利结束，正义的力量完全压倒了邪恶。,1,0,0,0,0,0,0,0
九寨归来不看水，因为有水，九寨沟的美是流动的。,0,0,1,0,0,0,0,0
睿智的点子，精妙的构思，创新的发现，都希望与他人分享。,1,0,1,0,0,0,0,1
总之，太民主、太自由的国家也不是很好的。,0,0,0,0,1,0,0,0
就连这里，在打开页面写日志的时候，首先看到的是年轮对我的生日祝福，好高兴，（＊＾＿＿＾＊）　嘻嘻。,1,0,0,0,0,0,0,0
源头被中间的高地一分为二，而我的房子就在高地的上面，那里的土壤一年四季都是那么的湿润和肥沃。,0,0,1,0,0,0,0,0
客观讲，文章写法有新意，语言运用古白话也很娴熟、到位。,0,0,1,0,0,0,0,0
老婆婆们手摇着蒲扇，东一句西一句地扯着家常，在大树下，在这个炎热的，令人慵懒的夏日的午后。,0,0,1,0,0,0,0,0
等你！,0,0,1,0,0,0,0,0
随着年龄增长，人际就越发复杂，居高居中居低都有难处的一面。,0,0,0,0,1,0,0,0
然而，他们没有自己的利益代表，有哪一个人大代表是真正代表了这些城市盲流的生存权利和利益要求呢？,0,0,0,1,1,0,0,0
其实不是，是巴西莽汉内内·希拉里奥的挑战，整整把姚明折磨了半场。,0,1,0,0,0,0,0,0
原来，在炼油企业亏损５７．１亿元的情况下，两家石油巨头还赚了２７９０亿，而且利润率还在增长！,1,0,0,0,0,0,0,0
自一个月前，布什在日本北海道洞爷湖向胡锦涛笑要中美男篮对决的球票直至１０日上午在与胡锦涛会面时表示期待当晚的球赛，就已经注定，１０日晚的五棵松体育馆将成为万众瞩目的焦点。,1,0,0,0,0,0,0,1
昨天又被儿子气得够呛，就因为要他剪头发，从他放假起就叫他剪头发的。,0,0,0,0,0,0,1,0
不会的！,1,0,0,0,0,0,0,0
未满四岁的女儿知道您的生日，你为什么不能坚强的活下去勒，哪怕多活一年啊，现在她稚气未脱，却缺少了母爱，你真的那么忍心吗？,0,0,0,1,0,0,0,0
